user_id,product_id,rating,review_text
57,3,3,Average quality.
100,3,4,Great product!
45,3,4,Highly recommended.
80,3,3,It's alright.
102,3,2,Would not recommend.
180,3,3,It's alright.
107,3,4,Excellent quality.
99,3,3,Fair product.
149,3,4,Highly recommended.
160,3,5,Best purchase ever!
152,3,3,"Not bad, but not great."
4,3,4,I like it.
63,3,5,Best purchase ever!
16,3,5,Best purchase ever!
76,3,5,Excellent quality.
25,3,4,Great product!
151,3,4,Best purchase ever!
11,3,3,It's alright.
106,3,2,Waste of money.
39,3,1,Would not recommend.
74,3,2,Would not recommend.
71,3,4,Excellent quality.
127,3,1,Waste of money.
53,3,3,It's alright.
181,3,4,I like it.
79,3,4,Great product!
74,3,2,Waste of money.
6,3,4,Best purchase ever!
97,3,5,I love it!
115,3,3,Decent product.
32,3,5,Best purchase ever!
138,3,1,Disappointing.
23,3,2,Would not recommend.
57,3,3,"Okay, but could be better."
81,3,5,I love it!
140,3,4,Awesome!
133,3,3,Decent product.
42,4,5,I love it!
8,4,4,Great product!
108,4,4,Great product!
117,4,4,I like it.
108,4,2,Waste of money.
108,4,4,I like it.
63,4,4,Decent product.
38,4,5,Highly recommended.
62,4,1,I regret buying it.
22,4,5,Excellent quality.
150,4,4,Highly recommended.
47,4,5,Awesome!
43,4,4,Excellent quality.
116,4,3,It's alright.
6,4,4,Great product!
89,4,3,Average quality.
121,4,5,Great product!
147,4,4,Excellent quality.
65,4,4,"Okay, but could be better."
29,4,4,Best purchase ever!
74,4,5,Awesome!
41,4,2,Waste of money.
55,4,4,"Okay, but could be better."
90,4,4,Awesome!
99,4,5,Excellent quality.
55,4,5,Highly recommended.
119,4,4,Great product!
162,4,5,Highly recommended.
146,4,1,Poor quality.
25,4,5,Best purchase ever!
38,4,5,Best purchase ever!
131,4,1,Terrible experience.
56,4,5,Best purchase ever!
18,4,2,Disappointing.
46,4,3,It's alright.
143,4,4,Excellent quality.
2,4,5,Highly recommended.
25,4,5,Awesome!
146,4,5,Great product!
41,4,2,Regret buying it.
17,4,2,Would not recommend.
124,4,4,Best purchase ever!
61,4,4,Best purchase ever!
64,4,4,Highly recommended.
61,4,3,Average quality.
18,4,4,Awesome!
84,4,5,Great product!
121,4,4,Awesome!
89,4,1,Would not recommend.
53,4,3,Fair product.
33,4,4,Best purchase ever!
175,4,5,I love it!
115,4,5,Excellent quality.
11,4,4,Highly recommended.
72,4,4,Great product!
42,4,4,"Okay, but could be better."
65,4,4,Best purchase ever!
86,4,2,Regret buying it.
3,4,3,"Not bad, but not great."
24,4,1,Would not recommend.
137,5,5,I love it!
105,5,4,"Okay, but could be better."
154,5,2,Would not recommend.
36,5,4,Best purchase ever!
176,5,5,Great product!
31,5,5,Excellent quality.
121,5,1,Would not recommend.
54,5,3,Fair product.
24,5,4,Excellent quality.
150,5,5,Excellent quality.
70,5,4,"Okay, but could be better."
114,5,1,Disappointing.
29,5,4,Great product!
148,5,4,"Okay, but could be better."
62,5,4,"Okay, but could be better."
72,5,5,Best purchase ever!
181,5,4,Decent product.
161,5,4,Awesome!
6,5,3,Fair product.
58,5,3,"Not bad, but not great."
48,5,4,Great product!
177,5,4,"Okay, but could be better."
39,5,4,Excellent quality.
82,5,3,Average quality.
63,5,3,Decent product.
103,5,4,Decent product.
160,5,5,Excellent quality.
95,5,4,"Okay, but could be better."
120,5,5,Excellent quality.
20,5,4,Decent product.
77,5,4,Awesome!
132,5,5,Great product!
75,5,4,I like it.
86,5,4,"Okay, but could be better."
160,5,5,I love it!
13,5,4,Awesome!
132,5,5,Best purchase ever!
115,5,5,Best purchase ever!
51,5,4,I like it.
60,5,2,Waste of money.
93,5,5,I love it!
95,5,4,Decent product.
140,5,3,"Okay, but could be better."
162,5,4,Excellent quality.
63,5,5,Best purchase ever!
39,5,4,Excellent quality.
110,5,4,"Okay, but could be better."
11,5,4,Best purchase ever!
126,5,4,"Okay, but could be better."
29,5,5,Awesome!
68,5,5,I love it!
79,5,4,I like it.
95,5,3,It's alright.
94,5,5,Best purchase ever!
24,5,1,Would not recommend.
10,5,3,Decent product.
100,5,4,Best purchase ever!
92,5,3,Decent product.
89,5,1,Terrible experience.
3,5,2,Regret buying it.
124,5,4,Highly recommended.
19,5,4,"Okay, but could be better."
108,5,2,Disappointing.
117,5,4,Decent product.
152,5,4,Best purchase ever!
35,5,5,Excellent quality.
49,5,4,"Okay, but could be better."
43,5,4,Excellent quality.
31,5,3,Decent product.
143,5,3,"Okay, but could be better."
2,5,5,Awesome!
99,5,3,It's alright.
94,5,2,Regret buying it.
55,5,5,Highly recommended.
162,5,4,Great product!
37,6,5,Excellent quality.
29,6,5,Excellent quality.
97,6,4,Excellent quality.
84,6,3,It's alright.
115,6,5,Highly recommended.
139,6,3,It's alright.
61,6,5,Excellent quality.
75,6,2,Regret buying it.
156,6,5,I love it!
129,6,2,Disappointing.
2,6,4,Decent product.
25,6,2,Would not recommend.
44,6,4,Great product!
108,6,5,Highly recommended.
61,6,5,I love it!
134,6,4,Highly recommended.
77,6,5,Great product!
101,6,1,Would not recommend.
54,6,5,I love it!
123,6,5,Highly recommended.
25,6,5,Best purchase ever!
108,6,4,Awesome!
114,6,4,Highly recommended.
104,6,3,Decent product.
130,6,4,"Okay, but could be better."
7,6,1,Waste of money.
147,6,4,Highly recommended.
110,6,5,Great product!
69,6,4,Great product!
157,6,5,Highly recommended.
50,6,4,"Okay, but could be better."
89,6,5,Awesome!
78,6,3,"Okay, but could be better."
176,6,5,Awesome!
36,6,2,Disappointing.
87,6,4,Awesome!
76,6,2,Regret buying it.
15,6,5,Excellent quality.
145,6,4,Awesome!
69,6,4,Best purchase ever!
9,6,4,I like it.
97,6,4,"Okay, but could be better."
73,6,4,I like it.
6,7,3,Fair product.
84,7,4,Great product!
154,7,2,Regret buying it.
79,7,5,Highly recommended.
14,7,4,Highly recommended.
44,7,5,Great product!
47,7,5,Excellent quality.
75,7,5,Great product!
137,7,5,Best purchase ever!
93,7,4,Highly recommended.
93,7,4,Best purchase ever!
76,7,5,Highly recommended.
56,7,4,Excellent quality.
69,7,3,"Not bad, but not great."
56,7,5,Awesome!
23,7,4,Decent product.
132,7,1,Poor quality.
24,7,5,I love it!
145,7,5,Best purchase ever!
101,7,3,Average quality.
43,7,4,Highly recommended.
32,7,2,Poor quality.
157,7,4,Excellent quality.
130,7,3,Fair product.
19,7,2,Disappointing.
44,7,4,Awesome!
138,7,5,Awesome!
136,7,5,Excellent quality.
58,7,5,Awesome!
92,7,2,Regret buying it.
10,7,4,Highly recommended.
77,7,4,Great product!
109,7,3,Average quality.
162,7,3,Decent product.
114,7,5,Highly recommended.
100,7,5,I love it!
31,7,4,Great product!
48,7,5,Highly recommended.
10,7,5,Highly recommended.
65,7,5,Great product!
70,7,3,It's alright.
48,7,4,Excellent quality.
103,7,5,Awesome!
32,7,4,Excellent quality.
123,7,3,"Okay, but could be better."
10,7,4,"Okay, but could be better."
134,7,3,"Okay, but could be better."
38,7,4,Highly recommended.
138,7,1,Would not recommend.
98,7,4,Great product!
68,7,4,"Okay, but could be better."
31,7,3,Decent product.
12,8,3,Fair product.
39,8,5,Great product!
177,8,4,Decent product.
153,8,5,Best purchase ever!
40,8,5,Highly recommended.
46,8,2,Regret buying it.
20,8,4,Highly recommended.
54,8,5,Highly recommended.
76,8,5,I love it!
8,8,4,Best purchase ever!
77,8,3,Fair product.
64,8,5,Excellent quality.
6,8,4,Awesome!
11,8,3,Decent product.
76,8,5,Highly recommended.
138,8,4,Best purchase ever!
54,8,4,Awesome!
45,8,5,Best purchase ever!
129,8,4,I like it.
57,8,4,Highly recommended.
28,8,5,Highly recommended.
50,8,5,I love it!
121,8,4,Highly recommended.
160,8,4,I like it.
55,8,4,Awesome!
55,8,5,I love it!
181,8,3,"Okay, but could be better."
138,8,5,I love it!
62,8,2,Regret buying it.
72,8,4,Highly recommended.
47,8,3,Decent product.
17,8,5,I love it!
78,8,5,Great product!
96,8,5,Awesome!
176,8,5,Excellent quality.
57,8,4,Excellent quality.
155,8,1,Terrible experience.
84,8,5,Great product!
93,8,5,I love it!
106,8,5,Awesome!
39,8,4,"Okay, but could be better."
80,8,4,"Okay, but could be better."
23,8,1,Waste of money.
92,8,2,Poor quality.
89,8,5,Highly recommended.
177,8,5,Great product!
29,8,3,"Okay, but could be better."
135,8,5,Awesome!
132,8,5,Best purchase ever!
4,8,4,Great product!
88,8,4,Awesome!
162,8,4,Excellent quality.
36,8,4,Best purchase ever!
54,8,3,"Not bad, but not great."
28,8,3,It's alright.
122,8,5,Awesome!
48,8,4,Highly recommended.
100,8,4,Decent product.
115,9,4,Great product!
26,9,4,Best purchase ever!
38,9,5,Excellent quality.
52,9,5,Awesome!
83,9,5,Great product!
53,9,3,Average quality.
27,9,5,I love it!
154,9,5,Highly recommended.
13,9,3,"Not bad, but not great."
160,9,4,Awesome!
74,9,1,Waste of money.
140,9,3,"Okay, but could be better."
48,9,4,I like it.
154,9,5,Best purchase ever!
88,9,3,"Okay, but could be better."
88,9,3,"Not bad, but not great."
3,9,5,Awesome!
24,9,5,I love it!
158,9,4,"Okay, but could be better."
111,9,5,Best purchase ever!
16,9,5,Best purchase ever!
72,9,3,"Not bad, but not great."
117,9,4,Highly recommended.
115,9,2,Disappointing.
45,9,4,Best purchase ever!
133,9,5,Awesome!
71,9,4,Best purchase ever!
57,9,4,"Okay, but could be better."
174,9,5,I love it!
85,9,5,I love it!
138,9,1,I regret buying it.
14,9,1,I regret buying it.
60,9,5,Excellent quality.
27,9,4,Awesome!
107,9,4,Great product!
66,9,4,Decent product.
77,9,4,Highly recommended.
121,9,4,Best purchase ever!
93,9,4,"Okay, but could be better."
94,9,3,It's alright.
16,9,2,Poor quality.
120,9,4,"Okay, but could be better."
153,9,3,It's alright.
16,9,2,Poor quality.
52,9,5,Great product!
73,9,1,Terrible experience.
56,9,4,"Okay, but could be better."
64,9,5,Awesome!
176,9,5,Awesome!
122,9,4,Great product!
115,9,5,I love it!
87,9,4,I like it.
12,9,5,Awesome!
79,9,3,"Okay, but could be better."
117,9,4,Awesome!
64,9,4,Decent product.
40,9,4,Great product!
35,9,2,Would not recommend.
32,9,4,Awesome!
85,9,4,Decent product.
59,9,4,Best purchase ever!
142,9,3,Decent product.
43,9,3,Decent product.
114,10,4,I like it.
73,10,5,Excellent quality.
144,10,3,"Not bad, but not great."
115,10,5,Excellent quality.
80,10,2,Waste of money.
130,10,2,Waste of money.
29,10,2,Disappointing.
114,10,2,Would not recommend.
55,10,5,Best purchase ever!
144,10,4,Highly recommended.
143,10,2,Regret buying it.
108,10,3,"Okay, but could be better."
43,10,3,"Not bad, but not great."
133,10,5,Highly recommended.
33,10,4,"Okay, but could be better."
175,10,4,Highly recommended.
162,10,5,Awesome!
62,10,5,Excellent quality.
61,10,5,Excellent quality.
159,10,5,Great product!
37,10,4,I like it.
137,10,2,Would not recommend.
70,10,5,Excellent quality.
136,10,5,I love it!
114,10,5,Great product!
92,10,5,Excellent quality.
65,10,3,Average quality.
84,10,4,Highly recommended.
81,10,2,Poor quality.
40,10,3,It's alright.
26,10,5,Awesome!
155,10,4,Highly recommended.
116,10,4,Awesome!
157,10,5,Excellent quality.
20,10,4,Decent product.
37,10,5,I love it!
12,10,4,"Okay, but could be better."
3,10,5,Best purchase ever!
103,10,1,Terrible experience.
34,10,4,Best purchase ever!
82,10,5,I love it!
162,10,5,Great product!
37,10,2,Would not recommend.
49,10,3,It's alright.
125,10,4,Excellent quality.
5,10,4,Great product!
5,10,5,Excellent quality.
48,10,3,"Okay, but could be better."
153,10,4,Decent product.
56,10,4,Excellent quality.
142,10,4,Awesome!
46,10,4,"Okay, but could be better."
152,10,4,Great product!
99,10,4,"Okay, but could be better."
69,10,2,Poor quality.
127,10,4,Decent product.
155,10,5,Excellent quality.
11,10,5,Awesome!
100,10,4,Great product!
175,10,5,Highly recommended.
13,10,1,Terrible experience.
6,10,4,Best purchase ever!
81,10,4,Awesome!
154,10,5,Excellent quality.
47,10,4,Excellent quality.
109,10,5,I love it!
78,10,3,"Okay, but could be better."
121,11,3,Average quality.
146,11,3,Average quality.
12,11,5,Excellent quality.
1,11,5,Great product!
109,11,4,Highly recommended.
145,11,5,Excellent quality.
140,11,4,Excellent quality.
64,11,5,I love it!
65,11,4,Highly recommended.
29,11,5,Excellent quality.
88,11,4,I like it.
120,11,4,Great product!
39,11,5,Awesome!
124,11,3,Fair product.
116,11,4,Highly recommended.
137,11,2,Waste of money.
106,11,5,Awesome!
38,11,2,Regret buying it.
113,11,3,Average quality.
73,11,5,Great product!
77,11,5,Great product!
73,11,4,"Okay, but could be better."
37,11,5,Excellent quality.
10,11,5,Best purchase ever!
60,11,3,Average quality.
131,11,4,Best purchase ever!
126,11,5,Best purchase ever!
23,11,1,Waste of money.
20,11,5,Excellent quality.
51,11,4,"Okay, but could be better."
108,11,5,Excellent quality.
150,11,5,Best purchase ever!
5,11,4,I like it.
161,11,1,Would not recommend.
91,11,5,I love it!
145,11,5,I love it!
95,11,5,Excellent quality.
48,11,4,Best purchase ever!
92,11,1,I regret buying it.
100,11,5,I love it!
19,12,5,I love it!
139,12,5,Great product!
96,12,5,Awesome!
103,12,5,Best purchase ever!
16,12,3,"Okay, but could be better."
147,12,3,"Not bad, but not great."
30,12,5,Highly recommended.
18,12,5,Best purchase ever!
84,12,5,Great product!
45,12,5,Excellent quality.
130,12,1,Terrible experience.
34,12,4,Excellent quality.
10,12,1,I regret buying it.
19,12,3,Average quality.
7,12,2,Waste of money.
23,12,3,"Not bad, but not great."
22,12,5,Great product!
146,12,5,Best purchase ever!
177,12,4,Excellent quality.
113,12,5,I love it!
8,12,5,Highly recommended.
158,12,5,Excellent quality.
156,12,4,"Okay, but could be better."
73,12,2,Regret buying it.
72,12,1,Would not recommend.
48,12,3,It's alright.
74,12,4,Best purchase ever!
110,12,4,Great product!
84,12,5,I love it!
63,12,4,Decent product.
36,12,4,Awesome!
117,12,5,Best purchase ever!
152,12,4,Excellent quality.
79,12,4,Best purchase ever!
51,12,4,Excellent quality.
6,12,4,"Okay, but could be better."
141,12,5,I love it!
77,12,4,Decent product.
75,12,3,Fair product.
35,12,4,I like it.
92,12,4,I like it.
33,12,3,Fair product.
137,12,4,Highly recommended.
147,12,2,Poor quality.
68,12,4,Excellent quality.
11,12,5,Great product!
64,12,5,I love it!
95,12,4,Highly recommended.
106,12,2,Poor quality.
90,12,5,Great product!
157,12,4,Awesome!
2,12,4,Awesome!
148,12,4,Highly recommended.
128,12,5,I love it!
181,12,5,Great product!
48,12,3,"Not bad, but not great."
13,12,3,It's alright.
143,12,4,Highly recommended.
124,12,5,Highly recommended.
36,12,5,Best purchase ever!
118,13,1,Waste of money.
25,13,4,I like it.
100,13,1,Disappointing.
3,13,3,It's alright.
116,13,4,Great product!
133,13,4,"Okay, but could be better."
116,13,5,Excellent quality.
123,13,5,Great product!
124,13,3,Average quality.
181,13,4,Awesome!
101,13,5,Excellent quality.
117,13,5,Awesome!
26,13,4,I like it.
126,13,5,I love it!
87,13,3,It's alright.
31,13,4,Excellent quality.
145,13,5,Awesome!
37,13,4,Excellent quality.
14,13,5,Excellent quality.
155,13,4,Decent product.
128,13,5,Best purchase ever!
118,13,4,Best purchase ever!
75,13,3,"Not bad, but not great."
116,13,4,"Okay, but could be better."
55,13,4,Excellent quality.
56,13,5,Great product!
121,13,2,Waste of money.
104,13,4,Highly recommended.
83,13,4,Awesome!
152,13,4,Decent product.
36,13,4,"Okay, but could be better."
45,13,4,Highly recommended.
101,13,5,Great product!
88,13,5,Highly recommended.
91,13,2,Disappointing.
44,13,4,"Okay, but could be better."
109,13,2,Disappointing.
177,13,2,Disappointing.
82,13,4,Decent product.
122,13,5,Highly recommended.
11,13,3,Fair product.
131,13,4,I like it.
72,13,5,Great product!
176,13,3,Average quality.
6,13,3,Average quality.
177,13,4,Excellent quality.
84,13,4,Highly recommended.
81,13,3,"Not bad, but not great."
23,13,5,I love it!
153,13,4,"Okay, but could be better."
94,13,4,Decent product.
22,13,5,Great product!
84,13,4,Awesome!
36,13,5,Awesome!
97,13,1,I regret buying it.
7,13,2,Waste of money.
145,13,1,Waste of money.
115,13,5,I love it!
130,13,5,Best purchase ever!
22,13,2,Poor quality.
11,13,5,Best purchase ever!
159,13,1,Disappointing.
47,13,5,Awesome!
77,13,3,"Not bad, but not great."
102,13,3,Decent product.
153,13,4,Highly recommended.
77,13,5,Highly recommended.
143,13,5,Best purchase ever!
17,13,2,Would not recommend.
34,13,2,Waste of money.
75,13,5,Great product!
106,13,5,Great product!
40,14,5,I love it!
128,14,3,It's alright.
97,14,4,Awesome!
62,14,4,Best purchase ever!
115,14,3,Average quality.
66,14,4,Best purchase ever!
143,14,4,Excellent quality.
60,14,3,Fair product.
17,14,3,It's alright.
26,14,5,Awesome!
159,14,3,"Not bad, but not great."
142,14,1,Disappointing.
134,14,4,Excellent quality.
180,14,3,"Okay, but could be better."
42,14,2,Would not recommend.
10,14,3,"Okay, but could be better."
155,14,4,Highly recommended.
149,14,4,Excellent quality.
26,14,2,Would not recommend.
147,14,4,Great product!
136,14,5,Best purchase ever!
142,14,5,Best purchase ever!
74,14,3,"Not bad, but not great."
69,14,5,Excellent quality.
48,14,4,Highly recommended.
123,14,2,Poor quality.
162,14,3,Decent product.
66,14,5,Great product!
108,14,5,Excellent quality.
57,14,4,Best purchase ever!
131,14,2,Regret buying it.
93,14,3,Average quality.
58,14,2,Regret buying it.
148,14,4,Best purchase ever!
122,14,5,I love it!
107,14,4,"Okay, but could be better."
11,14,4,Awesome!
85,14,5,Excellent quality.
149,14,4,Highly recommended.
48,14,5,Excellent quality.
112,14,4,Best purchase ever!
49,14,4,Awesome!
107,14,3,"Okay, but could be better."
73,14,1,Would not recommend.
59,14,4,I like it.
22,14,5,Highly recommended.
54,14,4,Decent product.
43,14,3,Fair product.
181,14,5,Awesome!
109,14,4,"Okay, but could be better."
75,14,2,Waste of money.
127,14,5,Excellent quality.
109,14,3,Average quality.
126,14,4,Highly recommended.
151,14,5,Highly recommended.
44,14,3,"Okay, but could be better."
18,14,3,It's alright.
6,14,2,Regret buying it.
149,14,4,Great product!
35,14,3,"Okay, but could be better."
20,14,4,Best purchase ever!
176,14,4,Awesome!
97,14,4,Awesome!
3,14,2,Would not recommend.
98,14,5,Great product!
58,14,5,Highly recommended.
54,14,4,I like it.
132,14,5,Great product!
48,14,4,Decent product.
180,14,3,Decent product.
124,14,4,Decent product.
114,14,3,Decent product.
96,14,5,Awesome!
119,15,3,Decent product.
89,15,5,Excellent quality.
85,15,2,Regret buying it.
88,15,5,I love it!
26,15,5,Great product!
30,15,2,Regret buying it.
18,15,2,Would not recommend.
46,15,3,Fair product.
19,15,4,Excellent quality.
127,15,4,Awesome!
8,15,5,I love it!
43,15,3,Decent product.
4,15,4,Decent product.
111,15,3,Decent product.
158,15,5,Best purchase ever!
149,15,5,Highly recommended.
32,15,5,I love it!
127,15,4,Best purchase ever!
23,15,2,Would not recommend.
77,15,3,Decent product.
68,15,5,Great product!
23,15,5,Awesome!
120,15,4,Decent product.
68,15,4,Highly recommended.
143,15,4,Decent product.
78,15,4,"Okay, but could be better."
95,15,5,Awesome!
52,15,4,Decent product.
98,15,4,Highly recommended.
140,15,3,Fair product.
65,15,3,Decent product.
18,15,5,Excellent quality.
153,15,5,Awesome!
13,15,4,Highly recommended.
104,15,2,Disappointing.
66,15,4,Great product!
32,15,5,Best purchase ever!
89,15,4,Best purchase ever!
57,16,3,Average quality.
42,16,3,Fair product.
4,16,2,Would not recommend.
45,16,5,Highly recommended.
51,16,2,Waste of money.
86,16,3,Decent product.
104,16,5,Awesome!
16,16,4,Best purchase ever!
141,16,2,Would not recommend.
150,16,2,Waste of money.
141,16,2,Poor quality.
24,16,1,Poor quality.
153,16,4,I like it.
11,16,2,Poor quality.
155,16,5,Best purchase ever!
107,16,5,I love it!
150,16,4,Great product!
76,16,3,It's alright.
137,16,4,Highly recommended.
39,16,4,Awesome!
75,16,1,Terrible experience.
117,16,5,Best purchase ever!
150,16,3,It's alright.
91,16,3,"Okay, but could be better."
43,16,4,"Okay, but could be better."
25,16,3,"Not bad, but not great."
120,16,4,"Okay, but could be better."
116,16,5,Excellent quality.
72,16,5,I love it!
15,16,4,Excellent quality.
32,16,4,Decent product.
1,16,4,Best purchase ever!
55,16,4,Excellent quality.
78,16,4,Highly recommended.
81,16,4,Decent product.
21,16,5,Excellent quality.
22,16,3,Average quality.
138,16,4,Highly recommended.
152,16,4,Highly recommended.
52,16,4,Awesome!
142,16,5,Excellent quality.
114,16,3,Fair product.
110,16,4,Best purchase ever!
160,16,4,"Okay, but could be better."
114,16,4,I like it.
14,16,1,I regret buying it.
19,16,5,Awesome!
48,16,5,I love it!
20,16,5,Best purchase ever!
5,16,4,I like it.
39,16,3,Average quality.
101,16,2,Would not recommend.
14,16,5,Highly recommended.
84,16,4,Decent product.
21,16,5,Excellent quality.
127,16,5,Highly recommended.
78,16,3,It's alright.
84,16,4,Excellent quality.
31,17,2,Regret buying it.
34,17,4,Highly recommended.
61,17,5,Highly recommended.
15,17,5,I love it!
107,17,3,"Not bad, but not great."
108,17,4,Highly recommended.
84,17,5,Great product!
145,17,4,Best purchase ever!
160,17,4,Best purchase ever!
23,17,2,Would not recommend.
181,17,5,Great product!
158,17,4,"Okay, but could be better."
31,17,1,Disappointing.
146,17,1,Would not recommend.
134,17,4,"Okay, but could be better."
136,17,5,Awesome!
59,17,5,Great product!
129,17,2,Poor quality.
118,17,4,Decent product.
86,17,4,Great product!
61,17,3,It's alright.
154,17,5,Awesome!
181,17,4,Great product!
54,17,5,Awesome!
63,17,4,I like it.
111,17,5,Highly recommended.
78,17,3,Average quality.
26,17,4,I like it.
130,17,4,I like it.
71,17,4,Best purchase ever!
109,17,5,Highly recommended.
6,17,1,Waste of money.
12,17,3,"Not bad, but not great."
14,17,4,Best purchase ever!
102,17,2,Poor quality.
159,17,4,"Okay, but could be better."
150,17,4,Excellent quality.
73,17,4,I like it.
160,17,4,Highly recommended.
52,17,3,Average quality.
44,17,3,Average quality.
12,17,4,Highly recommended.
117,17,5,Highly recommended.
10,17,5,Highly recommended.
55,17,4,Awesome!
151,17,5,Awesome!
16,17,4,Awesome!
103,17,3,Fair product.
156,17,3,Fair product.
180,17,5,Awesome!
131,17,4,"Okay, but could be better."
53,17,5,I love it!
116,17,4,Great product!
112,17,4,Best purchase ever!
45,17,4,Excellent quality.
130,17,4,Best purchase ever!
97,17,1,I regret buying it.
146,17,4,Best purchase ever!
101,17,5,I love it!
142,17,5,I love it!
159,17,4,"Okay, but could be better."
56,17,4,Excellent quality.
158,17,3,Average quality.
181,17,4,Best purchase ever!
128,17,5,I love it!
49,17,5,Best purchase ever!
110,17,2,Disappointing.
81,17,5,I love it!
174,17,4,Great product!
109,17,3,Average quality.
143,17,4,Decent product.
89,18,4,Decent product.
150,18,5,Awesome!
40,18,4,Great product!
18,18,2,Waste of money.
48,18,5,I love it!
27,18,3,Fair product.
107,18,5,I love it!
177,18,2,Would not recommend.
134,18,3,It's alright.
154,18,5,Excellent quality.
102,18,5,I love it!
139,18,5,Best purchase ever!
40,18,4,Decent product.
78,18,3,Fair product.
102,18,5,Highly recommended.
91,18,5,Highly recommended.
